Date,KOSEF 단기자금(A130730),KODEX 인버스(A114800),KODEX 은선물(H)(A144600),KODEX 삼성그룹(A102780),KODEX 레버리지(A122630),KODEX 골드선물(H)(A132030),KODEX 건설(A117700),KODEX 200(A069500),KINDEX 레버리지(A152500),KINDEX 200(A105190)
2013-09-02,102100.0,7855.0,6120.0,6195.0,11240.0,10770.0,3710.0,25045.0,4300.0,25095.0
2013-09-03,102145.0,7825.0,6135.0,6245.0,11325.0,10730.0,3780.0,25150.0,4320.0,25205.0
2013-09-04,102155.0,7825.0,6070.0,6250.0,11330.0,10825.0,3840.0,25130.0,4325.0,25200.0
2013-09-05,102170.0,7735.0,5900.0,6275.0,11560.0,10665.0,3855.0,25415.0,4410.0,25475.0
2013-09-06,102180.0,7720.0,5915.0,6290.0,11620.0,10580.0,3840.0,25490.0,4430.0,25550.0
2013-09-09,102215.0,7650.0,6015.0,6325.0,11820.0,10675.0,3945.0,25715.0,4505.0,25815.0
2013-09-10,102215.0,7570.0,5950.0,6335.0,12080.0,10605.0,3960.0,26010.0,4610.0,26055.0
2013-09-11,102210.0,7540.0,5850.0,6355.0,12175.0,10515.0,4030.0,26095.0,4640.0,26150.0
2013-09-12,102245.0,7535.0,5825.0,6380.0,12185.0,10470.0,3985.0,26125.0,4650.0,26210.0
2013-09-13,102250.0,7575.0,5510.0,6325.0,12065.0,10115.0,3975.0,25985.0,4595.0,26030.0
2013-09-16,102295.0,7490.0,5605.0,6360.0,12340.0,10245.0,4055.0,26275.0,4705.0,26350.0
2013-09-17,102390.0,7535.0,5600.0,6330.0,12220.0,10120.0,4070.0,26140.0,4650.0,26210.0
2013-09-23,102335.0,7525.0,5465.0,6400.0,12260.0,10200.0,4045.0,26195.0,4665.0,26225.0
2013-09-24,102320.0,7520.0,5560.0,6390.0,12240.0,10235.0,4020.0,26175.0,4665.0,26275.0
2013-09-25,102290.0,7575.0,5530.0,6350.0,12085.0,10205.0,3985.0,26015.0,4610.0,26125.0
2013-09-26,102350.0,7505.0,5545.0,6395.0,12295.0,10260.0,4005.0,26265.0,4680.0,26335.0
2013-09-27,102340.0,7500.0,5495.0,6415.0,12320.0,10230.0,3960.0,26295.0,4695.0,26310.0
2013-09-30,102425.0,7565.0,5555.0,6410.0,12115.0,10335.0,3950.0,26075.0,4620.0,26170.0
2013-10-01,102400.0,7555.0,5525.0,6415.0,12160.0,10250.0,3935.0,26110.0,4645.0,26180.0
2013-10-02,102410.0,7550.0,5370.0,6535.0,12160.0,9980.0,3900.0,26115.0,4630.0,26195.0
2013-10-04,102400.0,7560.0,5495.0,6520.0,12145.0,10155.0,3865.0,26075.0,4610.0,26150.0
2013-10-07,102405.0,7575.0,5510.0,6540.0,12115.0,10130.0,3850.0,26075.0,4615.0,26120.0
2013-10-08,102450.0,7530.0,5640.0,6550.0,12245.0,10225.0,3890.0,26235.0,4650.0,26290.0
2013-10-10,102460.0,7555.0,5580.0,6485.0,12190.0,10085.0,3850.0,26160.0,4630.0,26210.0
2013-10-11,102450.0,7420.0,5515.0,6525.0,12625.0,9970.0,3940.0,26610.0,4780.0,26655.0
2013-10-14,102460.0,7425.0,5390.0,6470.0,12590.0,9815.0,3890.0,26575.0,4785.0,26660.0
2013-10-15,102510.0,7365.0,5400.0,6505.0,12780.0,9800.0,3910.0,26790.0,4875.0,26880.0
2013-10-16,102490.0,7360.0,5420.0,6480.0,12820.0,9885.0,3860.0,26810.0,4870.0,26850.0
2013-10-17,102525.0,7330.0,5400.0,6520.0,12920.0,9845.0,3845.0,26950.0,4915.0,26975.0
2013-10-18,102520.0,7295.0,5540.0,6545.0,13040.0,10135.0,3865.0,27055.0,4965.0,27085.0
2013-10-21,102520.0,7295.0,5605.0,6505.0,13035.0,10160.0,3850.0,27085.0,4965.0,27105.0
2013-10-22,102555.0,7290.0,5610.0,6530.0,13050.0,10140.0,3875.0,27085.0,4975.0,27125.0
2013-10-23,102555.0,7380.0,5740.0,6475.0,12725.0,10305.0,3800.0,26785.0,4850.0,26840.0
2013-10-24,102560.0,7360.0,5730.0,6475.0,12820.0,10300.0,3825.0,26870.0,4870.0,26935.0
2013-10-25,102555.0,7415.0,5740.0,6410.0,12615.0,10340.0,3800.0,26670.0,4820.0,26725.0
2013-10-28,102595.0,7345.0,5730.0,6415.0,12855.0,10410.0,3800.0,26900.0,4910.0,26945.0
2013-10-29,102555.0,7325.0,5700.0,6435.0,12950.0,10435.0,3815.0,27000.0,4915.0,27040.0
2013-10-30,102575.0,7295.0,5735.0,6485.0,13030.0,10360.0,3850.0,27105.0,4955.0,27140.0
2013-10-31,102600.0,7405.0,5700.0,6440.0,12645.0,10430.0,3805.0,26700.0,4855.0,26805.0
2013-11-01,102620.0,7385.0,5575.0,6430.0,12715.0,10225.0,3765.0,26770.0,4850.0,26845.0
2013-11-04,102645.0,7445.0,5505.0,6410.0,12500.0,10130.0,3725.0,26565.0,4765.0,26640.0
2013-11-05,102635.0,7495.0,5525.0,6340.0,12370.0,10125.0,3685.0,26415.0,4705.0,26465.0
2013-11-06,102625.0,7490.0,5510.0,6325.0,12375.0,10130.0,3685.0,26435.0,4700.0,26470.0
2013-11-07,102645.0,7545.0,5565.0,6285.0,12185.0,10160.0,3665.0,26235.0,4625.0,26295.0
2013-11-08,102645.0,7605.0,5525.0,6250.0,12000.0,10110.0,3635.0,26045.0,4575.0,26090.0
2013-11-11,102675.0,7610.0,5435.0,6220.0,11985.0,9915.0,3600.0,26030.0,4570.0,26090.0
2013-11-12,102655.0,7555.0,5380.0,6305.0,12180.0,9860.0,3590.0,26210.0,4625.0,26280.0
2013-11-13,102650.0,7700.0,5285.0,6200.0,11710.0,9790.0,3545.0,25725.0,4470.0,25795.0
2013-11-14,102690.0,7670.0,5300.0,6220.0,11825.0,9925.0,3520.0,25855.0,4520.0,25895.0
2013-11-15,102780.0,7510.0,5285.0,6315.0,12290.0,9945.0,3580.0,26375.0,4680.0,26425.0
2013-11-18,102705.0,7495.0,5280.0,6295.0,12345.0,9940.0,3580.0,26430.0,4705.0,26475.0
2013-11-19,102620.0,7405.0,5160.0,6335.0,12640.0,9820.0,3620.0,26735.0,4810.0,26785.0
2013-11-20,102715.0,7465.0,5170.0,6280.0,12445.0,9830.0,3555.0,26540.0,4735.0,26605.0
2013-11-21,102740.0,7580.0,5055.0,6205.0,12045.0,9625.0,3475.0,26135.0,4585.0,26170.0
2013-11-22,102745.0,7525.0,5080.0,6235.0,12240.0,9595.0,3475.0,26315.0,4650.0,26380.0
2013-11-25,102755.0,7460.0,5010.0,6270.0,12435.0,9570.0,3550.0,26520.0,4730.0,26590.0
2013-11-26,102755.0,7445.0,5115.0,6290.0,12495.0,9625.0,3570.0,26620.0,4755.0,26660.0
2013-11-27,102775.0,7420.0,5075.0,6315.0,12565.0,9575.0,3565.0,26720.0,4780.0,26775.0
2013-11-28,102790.0,7355.0,5015.0,6390.0,12800.0,9565.0,3600.0,26930.0,4860.0,26980.0
2013-11-29,102810.0,7365.0,5025.0,6385.0,12775.0,9590.0,3645.0,26940.0,4865.0,27055.0
2013-12-02,102800.0,7410.0,5040.0,6330.0,12605.0,9625.0,3585.0,26735.0,4795.0,26775.0
2013-12-03,102795.0,7500.0,4895.0,6280.0,12320.0,9425.0,3550.0,26425.0,4680.0,26515.0
2013-12-04,102800.0,7595.0,4880.0,6205.0,12020.0,9440.0,3510.0,26120.0,4570.0,26180.0
2013-12-05,102825.0,7615.0,4965.0,6165.0,11945.0,9545.0,3480.0,26070.0,4540.0,26120.0
2013-12-06,102865.0,7615.0,4915.0,6125.0,11955.0,9470.0,3490.0,26070.0,4550.0,26125.0
2013-12-09,102860.0,7535.0,4960.0,6205.0,12190.0,9490.0,3520.0,26320.0,4640.0,26375.0
2013-12-10,102860.0,7565.0,5000.0,6165.0,12100.0,9550.0,3495.0,26255.0,4610.0,26300.0
2013-12-11,102870.0,7645.0,5135.0,6080.0,11850.0,9695.0,3455.0,25970.0,4505.0,26045.0
2013-12-12,102885.0,7685.0,5140.0,6000.0,11765.0,9675.0,3395.0,25965.0,4475.0,25955.0
2013-12-13,102880.0,7710.0,4920.0,6000.0,11635.0,9480.0,3330.0,25760.0,4435.0,25840.0
2013-12-16,102890.0,7710.0,4970.0,6040.0,11655.0,9545.0,3315.0,25770.0,4445.0,25855.0
2013-12-17,102900.0,7670.0,5100.0,6080.0,11770.0,9590.0,3295.0,25880.0,4485.0,25975.0
2013-12-18,102910.0,7625.0,5065.0,6090.0,11930.0,9540.0,3340.0,26030.0,4530.0,26070.0
2013-12-19,102910.0,7645.0,4965.0,6085.0,11865.0,9445.0,3310.0,26000.0,4515.0,26065.0
2013-12-20,102910.0,7610.0,4880.0,6090.0,11950.0,9235.0,3335.0,26070.0,4545.0,26140.0
2013-12-23,102930.0,7540.0,4910.0,6140.0,12145.0,9280.0,3370.0,26330.0,4620.0,26400.0
2013-12-24,102930.0,7525.0,4920.0,6150.0,12215.0,9215.0,3415.0,26395.0,4650.0,26480.0
2013-12-26,102945.0,7540.0,4930.0,6130.0,12160.0,9260.0,3385.0,26355.0,4630.0,26425.0
2013-12-27,100305.0,7475.0,5035.0,6180.0,12365.0,9330.0,3485.0,26560.0,4710.0,26625.0
2013-12-30,100305.0,7460.0,5020.0,6230.0,12425.0,9340.0,3560.0,26660.0,4745.0,26805.0
2014-01-02,100330.0,7670.0,5095.0,6080.0,11780.0,9430.0,3510.0,25910.0,4485.0,26010.0
2014-01-03,100360.0,7755.0,5075.0,5990.0,11520.0,9490.0,3450.0,25660.0,4390.0,25755.0
2014-01-06,100380.0,7735.0,5110.0,5940.0,11585.0,9535.0,3335.0,25735.0,4405.0,25830.0
2014-01-07,100375.0,7715.0,5140.0,5980.0,11655.0,9570.0,3340.0,25810.0,4430.0,25895.0
2014-01-08,100370.0,7715.0,5000.0,5955.0,11640.0,9490.0,3390.0,25810.0,4435.0,25895.0
2014-01-09,100400.0,7760.0,4975.0,5940.0,11515.0,9450.0,3455.0,25675.0,4385.0,25755.0
2014-01-10,100400.0,7825.0,5035.0,5890.0,11335.0,9550.0,3515.0,25465.0,4315.0,25525.0
2014-01-13,100425.0,7780.0,5120.0,5955.0,11475.0,9620.0,3535.0,25630.0,4370.0,25720.0
2014-01-14,100415.0,7785.0,5185.0,5945.0,11440.0,9640.0,3480.0,25595.0,4355.0,25680.0
2014-01-15,100420.0,7760.0,5120.0,5990.0,11505.0,9590.0,3485.0,25670.0,4385.0,25735.0
2014-01-16,100435.0,7730.0,5120.0,5990.0,11605.0,9575.0,3515.0,25790.0,4420.0,25860.0
2014-01-17,100435.0,7805.0,5100.0,5965.0,11410.0,9575.0,3495.0,25550.0,4345.0,25650.0
2014-01-20,100455.0,7750.0,5150.0,5985.0,11545.0,9655.0,3505.0,25705.0,4390.0,25785.0
2014-01-21,100445.0,7690.0,5145.0,6015.0,11710.0,9650.0,3545.0,25910.0,4460.0,25990.0
2014-01-22,100445.0,7695.0,5065.0,6035.0,11690.0,9570.0,3530.0,25870.0,4460.0,25970.0
2014-01-23,100470.0,7790.0,5010.0,5970.0,11430.0,9515.0,3540.0,25605.0,4360.0,25705.0
2014-01-24,100460.0,7820.0,5075.0,5950.0,11330.0,9690.0,3475.0,25490.0,4310.0,25560.0
2014-01-27,100300.0,7915.0,5070.0,5850.0,11055.0,9795.0,3430.0,25185.0,4210.0,25280.0
2014-01-28,100495.0,7890.0,5025.0,5835.0,11130.0,9745.0,3410.0,25250.0,4230.0,25350.0
2014-01-29,100535.0,7805.0,4995.0,5930.0,11355.0,9685.0,3535.0,25530.0,4325.0,25630.0
2014-02-03,100520.0,7910.0,4880.0,5850.0,11065.0,9585.0,3495.0,25200.0,4205.0,25310.0
2014-02-04,100535.0,8075.0,4940.0,5710.0,10655.0,9680.0,3425.0,24720.0,4045.0,24845.0
2014-02-05,100555.0,8035.0,4960.0,5735.0,10740.0,9705.0,3515.0,24830.0,4080.0,24930.0
2014-02-06,100575.0,7965.0,5075.0,5800.0,10910.0,9705.0,3580.0,25025.0,4145.0,25115.0
2014-02-07,100590.0,7905.0,5035.0,5840.0,11070.0,9715.0,3560.0,25240.0,4205.0,25280.0
2014-02-10,100600.0,7905.0,5065.0,5815.0,11075.0,9780.0,3570.0,25250.0,4205.0,25305.0
2014-02-11,100625.0,7865.0,5100.0,5855.0,11200.0,9895.0,3550.0,25345.0,4245.0,25420.0
2014-02-12,100620.0,7845.0,5080.0,5830.0,11260.0,9920.0,3535.0,25410.0,4265.0,25515.0
2014-02-13,100640.0,7915.0,5125.0,5800.0,11070.0,9965.0,3535.0,25225.0,4200.0,25290.0
2014-02-14,100645.0,7815.0,5250.0,5850.0,11330.0,10050.0,3560.0,25525.0,4305.0,25580.0
2014-02-17,100645.0,7810.0,5520.0,5905.0,11360.0,10255.0,3700.0,25570.0,4325.0,25645.0
2014-02-18,100665.0,7805.0,5450.0,5895.0,11365.0,10145.0,3700.0,25560.0,4325.0,25625.0
2014-02-19,100665.0,7850.0,5500.0,5895.0,11240.0,10170.0,3715.0,25435.0,4275.0,25520.0
2014-02-20,100690.0,7895.0,5440.0,5845.0,11115.0,10110.0,3780.0,25290.0,4225.0,25385.0
2014-02-21,100695.0,7770.0,5450.0,5955.0,11465.0,10140.0,3810.0,25685.0,4365.0,25770.0
2014-02-24,100700.0,7800.0,5490.0,5910.0,11385.0,10220.0,3815.0,25595.0,4325.0,25670.0
2014-02-25,100710.0,7740.0,5550.0,5940.0,11580.0,10310.0,3805.0,25810.0,4390.0,25895.0
2014-02-26,100735.0,7710.0,5540.0,5960.0,11655.0,10350.0,3775.0,25915.0,4425.0,26000.0
2014-02-27,100745.0,7695.0,5360.0,5960.0,11700.0,10255.0,3805.0,25955.0,4440.0,26040.0
2014-02-28,100745.0,7695.0,5420.0,5935.0,11695.0,10315.0,3750.0,25985.0,4455.0,26150.0
2014-03-03,100750.0,7750.0,5440.0,5910.0,11520.0,10405.0,3725.0,25775.0,4380.0,25865.0
2014-03-04,100755.0,7775.0,5435.0,5885.0,11460.0,10465.0,3685.0,25695.0,4355.0,25790.0
2014-03-05,100760.0,7695.0,5395.0,5935.0,11695.0,10330.0,3770.0,25930.0,4445.0,26010.0
2014-03-06,100775.0,7695.0,5395.0,5930.0,11690.0,10320.0,3770.0,25955.0,4445.0,26045.0
2014-03-07,100790.0,7715.0,5460.0,5915.0,11655.0,10450.0,3755.0,25900.0,4430.0,25985.0
2014-03-10,100780.0,7815.0,5270.0,5835.0,11355.0,10310.0,3690.0,25575.0,4325.0,25655.0
2014-03-11,100795.0,7780.0,5315.0,5845.0,11435.0,10370.0,3715.0,25690.0,4350.0,25760.0
2014-03-12,100800.0,7905.0,5365.0,5745.0,11100.0,10465.0,3585.0,25300.0,4220.0,25395.0
2014-03-13,100820.0,7870.0,5420.0,5780.0,11155.0,10580.0,3600.0,25360.0,4230.0,25430.0
2014-03-14,100840.0,7965.0,5380.0,5690.0,10915.0,10560.0,3535.0,25110.0,4150.0,25180.0
2014-03-17,100830.0,7930.0,5410.0,5740.0,11005.0,10715.0,3555.0,25205.0,4185.0,25280.0
2014-03-18,100845.0,7880.0,5340.0,5755.0,11140.0,10540.0,3565.0,25370.0,4230.0,25440.0
2014-03-19,100850.0,7880.0,5280.0,5730.0,11155.0,10500.0,3555.0,25370.0,4235.0,25460.0
2014-03-20,100865.0,7980.0,5230.0,5685.0,10875.0,10255.0,3505.0,25070.0,4135.0,25155.0
2014-03-21,100875.0,7910.0,5180.0,5720.0,11050.0,10275.0,3520.0,25265.0,4190.0,25345.0
2014-03-24,100870.0,7870.0,5140.0,5760.0,11155.0,10240.0,3510.0,25400.0,4245.0,25485.0
2014-03-25,100880.0,7885.0,5095.0,5780.0,11120.0,10160.0,3575.0,25365.0,4235.0,25450.0
2014-03-26,100895.0,7775.0,5090.0,5830.0,11440.0,10160.0,3600.0,25725.0,4335.0,25800.0
2014-03-27,100930.0,7725.0,5030.0,5885.0,11565.0,10090.0,3620.0,25870.0,4395.0,25945.0
2014-03-28,100930.0,7725.0,5045.0,5895.0,11565.0,10005.0,3665.0,25870.0,4400.0,25930.0
2014-03-31,100960.0,7715.0,5095.0,6010.0,11605.0,10040.0,3700.0,25990.0,4420.0,26110.0
2014-04-01,100950.0,7680.0,5025.0,5985.0,11705.0,9955.0,3660.0,26010.0,4450.0,26095.0
2014-04-02,100950.0,7660.0,5030.0,6000.0,11780.0,9945.0,3680.0,26090.0,4470.0,26170.0
2014-04-03,100975.0,7660.0,5055.0,6020.0,11765.0,10000.0,3690.0,26070.0,4480.0,26140.0
2014-04-04,100995.0,7630.0,5035.0,5995.0,11860.0,9975.0,3670.0,26165.0,4515.0,26245.0
2014-04-07,100995.0,7655.0,5045.0,6030.0,11800.0,10070.0,3625.0,26105.0,4475.0,26185.0
2014-04-08,101020.0,7605.0,5065.0,6030.0,11930.0,10075.0,3655.0,26240.0,4550.0,26360.0
2014-04-09,100995.0,7600.0,5100.0,6030.0,11965.0,10150.0,3700.0,26280.0,4555.0,26370.0
2014-04-10,101025.0,7580.0,5075.0,6075.0,12010.0,10145.0,3730.0,26350.0,4565.0,26425.0
2014-04-11,101035.0,7640.0,5090.0,6040.0,11830.0,10230.0,3710.0,26145.0,4500.0,26220.0
2014-04-14,101055.0,7620.0,5075.0,6055.0,11900.0,10275.0,3710.0,26225.0,4510.0,26295.0
2014-04-15,101045.0,7670.0,5035.0,6010.0,11760.0,10225.0,3695.0,26075.0,4470.0,26155.0
2014-04-16,101065.0,7635.0,4960.0,6020.0,11860.0,10040.0,3695.0,26185.0,4520.0,26260.0
2014-04-17,101085.0,7650.0,4975.0,6030.0,11820.0,10060.0,3695.0,26145.0,4500.0,26250.0
2014-04-18,101100.0,7590.0,4985.0,6055.0,12005.0,10015.0,3720.0,26340.0,4560.0,26430.0
2014-04-21,101085.0,7605.0,4925.0,6020.0,11960.0,9970.0,3695.0,26300.0,4545.0,26360.0
2014-04-22,101095.0,7605.0,4935.0,6035.0,11960.0,9970.0,3715.0,26295.0,4550.0,26390.0
2014-04-23,101095.0,7615.0,4935.0,6000.0,11925.0,9960.0,3710.0,26265.0,4530.0,26335.0
2014-04-24,101110.0,7625.0,4950.0,5990.0,11915.0,9945.0,3695.0,26240.0,4535.0,26340.0
2014-04-25,101120.0,7745.0,4965.0,5955.0,11590.0,10000.0,3630.0,25865.0,4400.0,25925.0
2014-04-28,101130.0,7735.0,4985.0,5965.0,11570.0,10080.0,3650.0,25870.0,4395.0,25940.0
2014-04-29,101135.0,7775.0,4970.0,5875.0,11455.0,10010.0,3680.0,25530.0,4345.0,25545.0
2014-04-30,101180.0,7805.0,4945.0,5895.0,11345.0,10015.0,3725.0,25515.0,4340.0,25570.0
2014-05-02,101185.0,7815.0,4830.0,5865.0,11355.0,9950.0,3715.0,25420.0,4310.0,25420.0
2014-05-07,101195.0,7895.0,4980.0,5800.0,11110.0,10140.0,3650.0,25175.0,4230.0,25205.0
2014-05-08,101240.0,7855.0,4895.0,5850.0,11220.0,9990.0,3625.0,25290.0,4275.0,25325.0
2014-05-09,101245.0,7850.0,4885.0,5875.0,11245.0,10000.0,3645.0,25325.0,4280.0,25350.0
2014-05-12,101240.0,7805.0,4885.0,5940.0,11380.0,9955.0,3590.0,25485.0,4325.0,25505.0
2014-05-13,101245.0,7690.0,4920.0,5975.0,11690.0,10000.0,3625.0,25835.0,4445.0,25860.0
2014-05-14,101240.0,7590.0,4945.0,6050.0,12000.0,10000.0,3640.0,26160.0,4545.0,26180.0
2014-05-15,101275.0,7590.0,4995.0,6085.0,11995.0,10060.0,3735.0,26165.0,4560.0,26175.0
2014-05-16,101285.0,7600.0,4935.0,6165.0,11995.0,10035.0,3710.0,26150.0,4575.0,26175.0
2014-05-19,101285.0,7590.0,4925.0,6260.0,12030.0,10000.0,3690.0,26205.0,4570.0,26210.0
2014-05-20,101295.0,7590.0,4915.0,6215.0,12005.0,9995.0,3660.0,26170.0,4565.0,26210.0
2014-05-21,101315.0,7585.0,4925.0,6170.0,12020.0,10030.0,3645.0,26175.0,4565.0,26175.0
2014-05-22,101320.0,7550.0,4930.0,6150.0,12145.0,10000.0,3680.0,26315.0,4615.0,26315.0
2014-05-23,101340.0,7565.0,4940.0,6170.0,12100.0,10010.0,3670.0,26270.0,4620.0,26290.0
2014-05-26,101350.0,7580.0,4920.0,6150.0,12050.0,9995.0,3685.0,26225.0,4590.0,26255.0
2014-05-27,101335.0,7660.0,4920.0,6095.0,11810.0,9980.0,3670.0,25960.0,4490.0,25990.0
2014-05-28,101340.0,7580.0,4860.0,6180.0,12060.0,9820.0,3690.0,26245.0,4595.0,26280.0
2014-05-29,101370.0,7590.0,4845.0,6215.0,12030.0,9760.0,3650.0,26220.0,4585.0,26220.0
2014-05-30,101380.0,7645.0,4845.0,6130.0,11840.0,9740.0,3600.0,26000.0,4510.0,26025.0
2014-06-02,101375.0,7630.0,4755.0,6130.0,11880.0,9640.0,3600.0,26060.0,4515.0,26080.0
2014-06-03,101395.0,7630.0,4780.0,6245.0,11910.0,9655.0,3595.0,26085.0,4515.0,26105.0
2014-06-05,101430.0,7675.0,4780.0,6265.0,11780.0,9660.0,3555.0,25950.0,4480.0,25980.0
2014-06-09,101425.0,7670.0,4840.0,6195.0,11780.0,9720.0,3580.0,25945.0,4485.0,25955.0
2014-06-10,101440.0,7600.0,4855.0,6255.0,12010.0,9740.0,3610.0,26215.0,4555.0,26235.0
2014-06-11,101435.0,7610.0,4870.0,6195.0,11980.0,9760.0,3580.0,26195.0,4565.0,26200.0
2014-06-12,101450.0,7630.0,4870.0,6160.0,11915.0,9750.0,3550.0,26100.0,4535.0,26125.0
2014-06-13,101500.0,7735.0,4950.0,6095.0,11590.0,9875.0,3515.0,25780.0,4425.0,25800.0
2014-06-16,101495.0,7690.0,5025.0,6120.0,11725.0,9940.0,3550.0,25920.0,4450.0,25935.0
2014-06-17,101500.0,7685.0,4960.0,6130.0,11760.0,9820.0,3530.0,25965.0,4460.0,26000.0
2014-06-18,101490.0,7725.0,4990.0,6080.0,11630.0,9820.0,3540.0,25815.0,4425.0,25850.0
2014-06-19,101520.0,7705.0,5030.0,6080.0,11685.0,9920.0,3580.0,25880.0,4445.0,25925.0
2014-06-20,101515.0,7820.0,5280.0,5980.0,11435.0,10155.0,3560.0,25505.0,4320.0,25540.0
2014-06-23,101520.0,7780.0,5290.0,6005.0,11480.0,10190.0,3595.0,25645.0,4365.0,25680.0
2014-06-24,101530.0,7690.0,5275.0,6065.0,11720.0,10160.0,3630.0,25930.0,4450.0,25970.0
2014-06-25,101545.0,7750.0,5260.0,5995.0,11565.0,10155.0,3595.0,25780.0,4405.0,25805.0
2014-06-26,101550.0,7685.0,5315.0,6010.0,11730.0,10180.0,3640.0,25950.0,4465.0,25975.0
2014-06-27,101570.0,7705.0,5355.0,6005.0,11670.0,10205.0,3680.0,25885.0,4445.0,25910.0
2014-06-30,101595.0,7695.0,5320.0,6035.0,11725.0,10215.0,3765.0,26000.0,4470.0,25940.0
2014-07-01,101585.0,7695.0,5340.0,6040.0,11710.0,10285.0,3810.0,25935.0,4445.0,25970.0
2014-07-02,101610.0,7640.0,5325.0,6090.0,11885.0,10255.0,3815.0,26115.0,4525.0,26170.0
2014-07-03,101625.0,7650.0,5345.0,6100.0,11855.0,10240.0,3825.0,26085.0,4515.0,26120.0
2014-07-04,101650.0,7665.0,5350.0,6065.0,11815.0,10200.0,3850.0,26050.0,4505.0,26075.0
2014-07-07,101655.0,7705.0,5300.0,6025.0,11700.0,10155.0,3890.0,25910.0,4465.0,25965.0
2014-07-08,101665.0,7705.0,5325.0,6045.0,11685.0,10200.0,3870.0,25910.0,4445.0,25925.0
2014-07-09,101680.0,7745.0,5355.0,6030.0,11570.0,10245.0,3880.0,25785.0,4405.0,25830.0
2014-07-10,101715.0,7730.0,5395.0,6015.0,11625.0,10340.0,3860.0,25835.0,4425.0,25890.0
2014-07-11,101725.0,7800.0,5445.0,5955.0,11415.0,10390.0,3800.0,25630.0,4360.0,25675.0
2014-07-14,101730.0,7765.0,5375.0,5975.0,11515.0,10280.0,3895.0,25720.0,4380.0,25780.0
2014-07-15,101740.0,7690.0,5310.0,6025.0,11750.0,10135.0,3855.0,25990.0,4455.0,26025.0
2014-07-16,101765.0,7680.0,5255.0,6025.0,11780.0,10085.0,3820.0,26030.0,4470.0,26055.0
2014-07-17,101795.0,7655.0,5305.0,6025.0,11855.0,10145.0,3800.0,26110.0,4500.0,26150.0
2014-07-18,101790.0,7665.0,5335.0,6020.0,11820.0,10190.0,3750.0,26075.0,4480.0,26130.0
2014-07-21,101805.0,7670.0,5300.0,6035.0,11830.0,10145.0,3800.0,26085.0,4505.0,26140.0
2014-07-22,101795.0,7620.0,5300.0,6060.0,11975.0,10130.0,3890.0,26240.0,4560.0,26275.0
2014-07-23,101820.0,7625.0,5300.0,6075.0,11965.0,10145.0,3970.0,26235.0,4540.0,26270.0
2014-07-24,101835.0,7625.0,5265.0,6085.0,11970.0,10040.0,3885.0,26245.0,4545.0,26285.0
2014-07-25,101855.0,7605.0,5200.0,6070.0,12035.0,10035.0,3945.0,26300.0,4575.0,26370.0
2014-07-28,101880.0,7540.0,5240.0,6070.0,12235.0,10100.0,4025.0,26545.0,4645.0,26580.0
2014-07-29,101885.0,7465.0,5205.0,6150.0,12480.0,10115.0,4015.0,26800.0,4725.0,26820.0
2014-07-30,101975.0,7375.0,5210.0,6220.0,12770.0,10050.0,3970.0,27120.0,4850.0,27130.0
2014-07-31,101930.0,7420.0,5235.0,6210.0,12635.0,10045.0,3990.0,26990.0,4825.0,27050.0
2014-08-01,101910.0,7430.0,5180.0,6145.0,12540.0,9975.0,3980.0,26870.0,4785.0,26910.0
2014-08-04,101895.0,7440.0,5160.0,6175.0,12555.0,10000.0,3975.0,26865.0,4770.0,26905.0
2014-08-05,101935.0,7495.0,5140.0,6110.0,12370.0,9980.0,3865.0,26685.0,4715.0,26725.0
2014-08-06,101920.0,7515.0,5050.0,6085.0,12295.0,9980.0,3845.0,26605.0,4685.0,26650.0
2014-08-07,101925.0,7550.0,5085.0,6080.0,12190.0,10105.0,3845.0,26495.0,4645.0,26555.0
2014-08-08,101955.0,7645.0,5085.0,5940.0,11885.0,10210.0,3795.0,26160.0,4510.0,26215.0
2014-08-11,101965.0,7605.0,5040.0,5970.0,12020.0,10135.0,3810.0,26315.0,4580.0,26365.0
2014-08-12,101970.0,7600.0,5090.0,5985.0,12035.0,10110.0,3800.0,26315.0,4585.0,26375.0
2014-08-13,101995.0,7565.0,5075.0,6035.0,12150.0,10130.0,3875.0,26465.0,4620.0,26500.0
2014-08-14,102020.0,7535.0,5045.0,6085.0,12225.0,10165.0,3870.0,26540.0,4640.0,26605.0
2014-08-18,102040.0,7580.0,4980.0,6050.0,12095.0,10085.0,3820.0,26395.0,4600.0,26435.0
2014-08-19,102050.0,7520.0,5005.0,6090.0,12290.0,10090.0,3875.0,26615.0,4680.0,26650.0
2014-08-20,102050.0,7530.0,4955.0,6075.0,12250.0,10050.0,3810.0,26580.0,4675.0,26625.0
2014-08-21,102055.0,7650.0,4935.0,5970.0,11870.0,9995.0,3735.0,26165.0,4520.0,26215.0
2014-08-22,102045.0,7605.0,4960.0,6005.0,12030.0,9930.0,3725.0,26360.0,4580.0,26400.0
2014-08-25,102070.0,7580.0,4930.0,5980.0,12085.0,9940.0,3760.0,26430.0,4595.0,26470.0
2014-08-26,102075.0,7550.0,4940.0,5965.0,12180.0,9965.0,3855.0,26525.0,4640.0,26570.0
2014-08-27,102080.0,7540.0,4930.0,6000.0,12195.0,9935.0,3850.0,26530.0,4650.0,26570.0
2014-08-28,102075.0,7545.0,4955.0,6020.0,12215.0,9990.0,3835.0,26555.0,4635.0,26590.0
