Date,Ajax,Juventus,"Celtic,PLC","Roma,asr",Besiktas,Fenerbahce,Borussia dotmund,Manchester United,"Lazio,ssl"
2017-02-20,10592.0,534.0,84405.0,521.0,6776.0,19924.0,6667.0,18004.0,711.0
2017-02-21,10592.0,543.0,84405.0,523.0,6752.0,19924.0,6724.0,17752.0,725.0
2017-02-22,10698.0,563.0,84405.0,529.0,6776.0,19948.0,6817.0,17929.0,719.0
2017-02-23,10699.0,582.0,84405.0,528.0,6538.0,19865.0,6815.0,17776.0,739.0
2017-02-24,10696.0,572.0,84405.0,534.0,6313.0,19710.0,6731.0,17421.0,740.0
2017-02-27,10699.0,572.0,84405.0,533.0,6063.0,19734.0,6819.0,17572.0,751.0
2017-02-28,10949.0,570.0,84405.0,525.0,6253.0,19651.0,6764.0,18371.0,752.0
2017-03-02,10937.0,577.0,84405.0,523.0,6122.0,19651.0,6832.0,18224.0,761.0
2017-03-03,10937.0,579.0,84405.0,525.0,6158.0,19639.0,6811.0,18240.0,761.0
2017-03-06,11055.0,578.0,84405.0,527.0,6182.0,20899.0,6733.0,18366.0,756.0
2017-03-07,10936.0,609.0,84405.0,525.0,6182.0,20293.0,6819.0,18456.0,761.0
2017-03-08,11052.0,594.0,84405.0,524.0,6122.0,19794.0,6786.0,18413.0,754.0
2017-03-09,11114.0,628.0,84405.0,522.0,6182.0,19984.0,6788.0,18574.0,753.0
2017-03-10,10983.0,666.0,84405.0,520.0,6229.0,19853.0,6720.0,18642.0,758.0
2017-03-13,10925.0,773.0,84405.0,500.0,6194.0,19794.0,6830.0,18708.0,748.0
2017-03-14,10834.0,871.0,84405.0,502.0,6075.0,19770.0,6681.0,18728.0,743.0
2017-03-15,10699.0,826.0,84405.0,503.0,6087.0,19794.0,6454.0,18674.0,761.0
2017-03-16,10862.0,805.0,84405.0,500.0,6087.0,19722.0,6538.0,18575.0,766.0
2017-03-17,10878.0,832.0,84405.0,517.0,6134.0,19651.0,6461.0,18299.0,769.0
2017-03-20,10830.0,844.0,84405.0,514.0,6194.0,19734.0,6593.0,18120.0,769.0
2017-03-21,10831.0,905.0,84405.0,511.0,6027.0,19580.0,6414.0,18026.0,773.0
2017-03-22,10776.0,975.0,85594.0,585.0,6039.0,19520.0,6480.0,17964.0,928.0
2017-03-23,10699.0,1008.0,85594.0,586.0,5968.0,19235.0,6679.0,17498.0,895.0
2017-03-24,10995.0,1148.0,85594.0,553.0,5801.0,19033.0,6668.0,17400.0,939.0
2017-03-27,10902.0,1127.0,85594.0,531.0,6122.0,19259.0,6656.0,17532.0,895.0
2017-03-28,11116.0,1117.0,85594.0,528.0,6099.0,19377.0,6793.0,17431.0,871.0
2017-03-29,11675.0,1079.0,85594.0,530.0,6122.0,19330.0,6943.0,17792.0,910.0
2017-03-30,11575.0,1126.0,85594.0,543.0,6170.0,19389.0,7015.0,18259.0,915.0
2017-03-31,11591.0,1127.0,85594.0,535.0,6027.0,19389.0,6993.0,17454.0,898.0
2017-04-03,11626.0,1094.0,85594.0,535.0,6146.0,19544.0,6998.0,17417.0,886.0
2017-04-04,11637.0,1016.0,85594.0,533.0,5968.0,20008.0,7088.0,17920.0,864.0
2017-04-05,11650.0,1059.0,85594.0,529.0,5813.0,20103.0,7217.0,17691.0,882.0
2017-04-06,11863.0,1031.0,85594.0,547.0,5635.0,19877.0,7140.0,18034.0,874.0
2017-04-07,12221.0,1043.0,85594.0,553.0,5635.0,20114.0,7249.0,18416.0,880.0
2017-04-10,12185.0,1024.0,85594.0,546.0,5552.0,19794.0,7180.0,17951.0,864.0
2017-04-11,11433.0,981.0,85594.0,544.0,5552.0,19580.0,7335.0,17632.0,841.0
2017-04-12,11519.0,999.0,85594.0,548.0,5599.0,19508.0,7312.0,17358.0,862.0
2017-04-13,11519.0,1003.0,96293.0,547.0,5587.0,19532.0,7214.0,17416.0,862.0
2017-04-14,11533.0,953.0,96887.0,549.0,5492.0,19389.0,6987.0,16921.0,858.0
2017-04-17,11615.0,949.0,96887.0,553.0,5528.0,19496.0,6859.0,17039.0,856.0
2017-04-18,12001.0,964.0,96887.0,560.0,5564.0,19568.0,7090.0,17071.0,862.0
2017-04-19,12161.0,1010.0,96887.0,559.0,5611.0,19639.0,7447.0,17273.0,868.0
2017-04-20,12126.0,1010.0,96887.0,554.0,5671.0,20067.0,7323.0,17509.0,848.0
2017-04-21,12173.0,954.0,96887.0,544.0,5742.0,19901.0,7390.0,17821.0,804.0
2017-04-24,12102.0,947.0,96887.0,547.0,5659.0,20031.0,7347.0,18155.0,805.0
2017-04-25,12233.0,964.0,99265.0,533.0,5635.0,19841.0,7474.0,18526.0,797.0
2017-04-26,12346.0,944.0,99265.0,529.0,5647.0,19734.0,7207.0,18154.0,776.0
2017-04-27,12423.0,835.0,101048.0,534.0,5433.0,19817.0,7299.0,18133.0,757.0
2017-04-28,12661.0,743.0,101048.0,552.0,5361.0,19853.0,7283.0,17688.0,766.0
2017-05-02,13017.0,762.0,102237.0,534.0,5492.0,19829.0,7319.0,17163.0,749.0
2017-05-04,13136.0,682.0,102831.0,534.0,5516.0,19901.0,7454.0,17575.0,764.0
2017-05-08,13231.0,692.0,102831.0,533.0,5480.0,20174.0,7631.0,17912.0,773.0
2017-05-10,13665.0,638.0,102831.0,533.0,5468.0,20340.0,7550.0,17327.0,770.0
2017-05-11,13671.0,642.0,103426.0,534.0,5385.0,20150.0,7639.0,17083.0,767.0
2017-05-12,13517.0,630.0,105803.0,535.0,5290.0,20079.0,7743.0,17922.0,754.0
2017-05-15,13350.0,620.0,109964.0,535.0,5195.0,19984.0,7436.0,17197.0,741.0
2017-05-16,13332.0,632.0,112936.0,535.0,5243.0,20352.0,7522.0,17088.0,740.0
2017-05-17,13433.0,673.0,112936.0,540.0,5088.0,20697.0,7545.0,16962.0,738.0
2017-05-18,13326.0,638.0,112936.0,542.0,4981.0,20495.0,7530.0,17078.0,739.0
2017-05-19,13416.0,669.0,112936.0,543.0,5005.0,20257.0,7650.0,17230.0,747.0
2017-05-22,13433.0,692.0,115908.0,559.0,5005.0,20364.0,7629.0,17549.0,751.0
2017-05-23,13428.0,661.0,119474.0,553.0,5029.0,20780.0,7637.0,17189.0,741.0
2017-05-24,13493.0,657.0,119474.0,558.0,5029.0,21006.0,7464.0,17183.0,740.0
2017-05-25,13439.0,651.0,119474.0,558.0,5064.0,20911.0,7617.0,17077.0,748.0
2017-05-26,13392.0,653.0,119474.0,548.0,5195.0,20982.0,7539.0,17238.0,743.0
2017-05-29,13315.0,622.0,119474.0,548.0,5088.0,20780.0,7505.0,17238.0,742.0
2017-05-30,13433.0,626.0,117691.0,542.0,5052.0,20566.0,7418.0,17238.0,743.0
2017-05-31,13433.0,632.0,117691.0,542.0,5052.0,20507.0,7391.0,17260.0,742.0
2017-06-01,13368.0,621.0,115908.0,546.0,5112.0,20435.0,7082.0,16420.0,742.0
2017-06-02,13428.0,632.0,115908.0,549.0,5088.0,20340.0,7227.0,16634.0,741.0
2017-06-05,13356.0,623.0,113530.0,548.0,5171.0,20388.0,7164.0,16516.0,739.0
2017-06-07,13047.0,628.0,111747.0,543.0,5136.0,20471.0,7253.0,16679.0,738.0
2017-06-08,13071.0,638.0,111747.0,544.0,5219.0,20412.0,7184.0,16660.0,739.0
2017-06-09,13071.0,644.0,111747.0,550.0,5195.0,20305.0,7116.0,16643.0,744.0
2017-06-12,12946.0,649.0,111747.0,547.0,5207.0,20388.0,7086.0,16643.0,744.0
2017-06-13,12809.0,689.0,111747.0,547.0,5290.0,20590.0,7147.0,16643.0,749.0
2017-06-14,12566.0,663.0,111747.0,547.0,5409.0,20495.0,7127.0,16671.0,750.0
2017-06-15,12667.0,654.0,111747.0,547.0,5326.0,20317.0,7197.0,16680.0,756.0
2017-06-16,12631.0,644.0,111747.0,547.0,5243.0,20281.0,7204.0,16643.0,760.0
2017-06-19,12476.0,660.0,111747.0,547.0,5254.0,20317.0,7291.0,17288.0,757.0
2017-06-20,12482.0,647.0,111747.0,547.0,5266.0,20340.0,7449.0,16871.0,755.0
2017-06-21,12411.0,648.0,111747.0,547.0,5243.0,20328.0,7422.0,17005.0,748.0
2017-06-22,12387.0,673.0,111747.0,554.0,5243.0,20364.0,7470.0,17546.0,751.0
2017-06-23,12387.0,712.0,114719.0,565.0,5231.0,20340.0,7464.0,17467.0,795.0
2017-06-26,12696.0,686.0,114719.0,567.0,5243.0,20340.0,7435.0,17355.0,775.0
2017-06-27,12488.0,685.0,114719.0,566.0,5278.0,20447.0,7113.0,17334.0,775.0
2017-06-28,12417.0,698.0,114719.0,561.0,5385.0,20542.0,7160.0,17290.0,802.0
2017-06-29,12465.0,704.0,114719.0,559.0,5480.0,20697.0,7157.0,17755.0,787.0
2017-06-30,12506.0,723.0,114719.0,565.0,5409.0,20638.0,7214.0,17186.0,792.0
2017-07-03,12566.0,767.0,114719.0,568.0,5457.0,20709.0,7086.0,17142.0,785.0
2017-07-04,12506.0,839.0,114719.0,562.0,5587.0,21280.0,7100.0,17134.0,799.0
2017-07-05,12714.0,820.0,114719.0,573.0,5564.0,21470.0,7026.0,16829.0,811.0
2017-07-06,13267.0,814.0,115908.0,568.0,5528.0,21470.0,7164.0,17003.0,814.0
2017-07-07,13552.0,834.0,115908.0,575.0,5528.0,21303.0,7279.0,17016.0,851.0
2017-07-10,13475.0,827.0,115908.0,571.0,5540.0,21482.0,7392.0,16946.0,864.0
2017-07-11,13196.0,824.0,114719.0,565.0,5468.0,21410.0,7625.0,17612.0,843.0
2017-07-12,13077.0,817.0,114719.0,559.0,5492.0,21066.0,7771.0,17246.0,830.0
2017-07-13,13208.0,814.0,114719.0,563.0,5766.0,21303.0,7741.0,17301.0,866.0
2017-07-14,13219.0,826.0,114719.0,566.0,5694.0,21339.0,7674.0,17631.0,863.0
2017-07-17,13564.0,824.0,114719.0,562.0,5706.0,21327.0,7739.0,16693.0,865.0
2017-07-18,13933.0,837.0,114719.0,566.0,5730.0,21731.0,7841.0,16910.0,879.0
2017-07-19,13689.0,840.0,114719.0,565.0,5801.0,21743.0,8060.0,16668.0,849.0
2017-07-20,13600.0,844.0,114719.0,567.0,5706.0,21612.0,8076.0,16715.0,852.0
2017-07-21,13445.0,844.0,114719.0,560.0,5778.0,21494.0,8108.0,16773.0,868.0
2017-07-24,13576.0,845.0,114719.0,562.0,5718.0,21125.0,7998.0,16643.0,863.0
2017-07-25,13422.0,842.0,114719.0,560.0,5837.0,21161.0,8131.0,16643.0,874.0
2017-07-26,13089.0,839.0,114719.0,554.0,5718.0,20566.0,8285.0,17019.0,870.0
2017-07-27,13029.0,840.0,114719.0,555.0,5682.0,20435.0,8486.0,16732.0,895.0
2017-07-28,13184.0,849.0,114719.0,550.0,5611.0,20471.0,8800.0,16463.0,902.0
2017-07-31,13053.0,915.0,114719.0,558.0,5623.0,20364.0,8767.0,16974.0,877.0
2017-08-01,13077.0,906.0,114719.0,552.0,5671.0,20424.0,8374.0,16256.0,862.0
2017-08-02,13000.0,901.0,115908.0,548.0,5718.0,20400.0,8299.0,16227.0,903.0
2017-08-03,13077.0,903.0,115908.0,552.0,5730.0,20388.0,8562.0,16227.0,908.0
2017-08-04,12958.0,910.0,115908.0,558.0,5682.0,20364.0,8690.0,16416.0,915.0
2017-08-07,12958.0,915.0,118286.0,553.0,5647.0,20293.0,8792.0,16773.0,912.0
2017-08-08,12922.0,939.0,118286.0,559.0,5575.0,20210.0,8788.0,16851.0,915.0
2017-08-09,12982.0,963.0,118286.0,559.0,5599.0,20352.0,8960.0,16675.0,978.0
2017-08-10,12809.0,940.0,118286.0,562.0,5623.0,20400.0,9044.0,16400.0,977.0
2017-08-11,12661.0,949.0,118286.0,556.0,5552.0,20305.0,9285.0,16509.0,969.0
2017-08-14,12815.0,939.0,118880.0,555.0,5587.0,20305.0,9358.0,16180.0,977.0
2017-08-16,12720.0,936.0,118880.0,555.0,5623.0,20364.0,9528.0,16370.0,987.0
2017-08-17,12661.0,960.0,118880.0,542.0,5611.0,20352.0,9380.0,16597.0,960.0
2017-08-18,12649.0,978.0,118880.0,536.0,5766.0,20400.0,9463.0,16541.0,955.0
2017-08-21,12447.0,964.0,118880.0,540.0,5659.0,20376.0,9213.0,16476.0,937.0
2017-08-22,12435.0,953.0,118880.0,540.0,5635.0,20376.0,9388.0,16344.0,964.0
2017-08-23,12239.0,936.0,121258.0,535.0,5694.0,20257.0,9363.0,16617.0,966.0
2017-08-24,12245.0,941.0,121258.0,537.0,5742.0,20269.0,9462.0,16545.0,962.0
2017-08-25,12304.0,941.0,121258.0,535.0,5671.0,20186.0,9584.0,16650.0,959.0
2017-08-28,12304.0,947.0,121258.0,539.0,5492.0,19639.0,9629.0,17346.0,980.0
2017-08-29,12441.0,946.0,121258.0,533.0,5528.0,19532.0,9621.0,17106.0,997.0
2017-08-30,12417.0,940.0,121258.0,524.0,5492.0,19841.0,9709.0,17565.0,990.0
2017-08-31,12476.0,932.0,121258.0,534.0,5528.0,19794.0,9628.0,17510.0,999.0
2017-09-01,12387.0,943.0,121258.0,521.0,5302.0,19377.0,9690.0,18309.0,975.0
2017-09-04,12364.0,942.0,121258.0,520.0,5445.0,19651.0,9698.0,18176.0,991.0
2017-09-05,12304.0,934.0,121258.0,518.0,5314.0,19366.0,9742.0,17582.0,987.0
2017-09-06,12048.0,894.0,121258.0,517.0,5361.0,20293.0,9825.0,18082.0,981.0
2017-09-07,12138.0,875.0,121258.0,515.0,5326.0,20186.0,9748.0,18196.0,987.0
2017-09-08,12120.0,855.0,121258.0,511.0,5326.0,19972.0,9703.0,18228.0,980.0
2017-09-11,12126.0,894.0,121258.0,515.0,5338.0,19912.0,9546.0,18105.0,984.0
2017-09-12,12262.0,876.0,121258.0,520.0,5326.0,19770.0,9390.0,18191.0,1003.0
2017-09-13,12346.0,894.0,121258.0,514.0,5326.0,19710.0,9310.0,17859.0,1007.0
2017-09-14,12185.0,887.0,121258.0,508.0,5338.0,19746.0,9490.0,18089.0,1054.0
2017-09-15,12274.0,904.0,121258.0,509.0,5159.0,19104.0,9463.0,17868.0,1183.0
2017-09-18,12161.0,898.0,121258.0,520.0,5278.0,19437.0,9488.0,17981.0,1337.0
2017-09-19,12251.0,869.0,124824.0,548.0,5314.0,19568.0,9344.0,18191.0,1302.0
2017-09-20,12126.0,870.0,125418.0,556.0,5338.0,19663.0,9367.0,17934.0,1492.0
2017-09-21,12203.0,876.0,131362.0,548.0,5409.0,19698.0,9018.0,18146.0,1424.0
2017-09-22,12334.0,898.0,132551.0,558.0,5326.0,19794.0,8855.0,18010.0,1457.0
2017-09-25,12352.0,882.0,135523.0,541.0,5350.0,19746.0,8872.0,18003.0,1469.0
2017-09-26,12185.0,883.0,142062.0,525.0,5326.0,19675.0,8726.0,18122.0,1397.0
2017-09-27,12322.0,868.0,142062.0,541.0,5361.0,19841.0,8731.0,18114.0,1498.0
2017-09-28,12310.0,879.0,142062.0,543.0,5338.0,19924.0,8756.0,18171.0,1519.0
2017-09-29,12298.0,888.0,153950.0,554.0,5385.0,19698.0,8857.0,18182.0,1481.0
2017-10-10,12179.0,879.0,153950.0,572.0,5231.0,19532.0,8845.0,18441.0,1499.0
2017-10-11,12239.0,877.0,153950.0,559.0,5254.0,19568.0,8460.0,18378.0,1593.0
2017-10-12,12126.0,868.0,153950.0,558.0,5231.0,19413.0,8417.0,18228.0,1534.0
2017-10-13,12233.0,864.0,153950.0,554.0,5231.0,19508.0,8129.0,18224.0,1466.0
2017-10-16,12274.0,868.0,153950.0,554.0,5350.0,19901.0,8158.0,18373.0,1434.0
2017-10-17,12155.0,919.0,153950.0,549.0,5361.0,19532.0,8035.0,18699.0,1408.0
2017-10-18,12060.0,898.0,153950.0,544.0,5433.0,19532.0,7979.0,18642.0,1355.0
2017-10-19,11983.0,915.0,153950.0,550.0,5290.0,19413.0,7998.0,18778.0,1361.0
2017-10-20,11959.0,880.0,153950.0,561.0,5219.0,19449.0,7738.0,18516.0,1385.0
2017-10-23,11815.0,850.0,153950.0,550.0,5195.0,19294.0,7825.0,19003.0,1370.0
2017-10-24,11863.0,839.0,153950.0,546.0,5171.0,19163.0,7740.0,19096.0,1304.0
2017-10-25,11862.0,889.0,153950.0,552.0,5171.0,19104.0,7867.0,18889.0,1367.0
2017-10-26,11875.0,856.0,153950.0,559.0,5124.0,18997.0,7744.0,18716.0,1335.0
2017-10-27,11887.0,846.0,153950.0,613.0,5064.0,18842.0,7784.0,19058.0,1324.0
2017-10-30,11827.0,863.0,153950.0,644.0,5136.0,18771.0,7820.0,19734.0,1341.0
2017-10-31,11888.0,854.0,153950.0,647.0,5136.0,18938.0,7608.0,20189.0,1381.0
2017-11-01,11912.0,840.0,153950.0,624.0,5041.0,18652.0,7933.0,20584.0,1374.0
2017-11-02,11757.0,854.0,153950.0,623.0,4945.0,18379.0,7728.0,20731.0,1349.0
2017-11-03,11839.0,852.0,153950.0,625.0,5112.0,18082.0,7272.0,21576.0,1320.0
2017-11-06,11817.0,861.0,153950.0,722.0,5017.0,17820.0,7214.0,20904.0,1310.0
2017-11-07,11650.0,846.0,153950.0,758.0,5052.0,18201.0,7346.0,21271.0,1387.0
2017-11-08,11531.0,836.0,155733.0,789.0,5041.0,18046.0,7190.0,21303.0,1362.0
2017-11-09,11650.0,832.0,155733.0,896.0,5005.0,17820.0,7176.0,20633.0,1326.0
2017-11-10,11769.0,930.0,155733.0,980.0,4993.0,17880.0,7172.0,19978.0,1450.0
2017-11-13,11769.0,963.0,155733.0,1052.0,4898.0,18652.0,7250.0,20296.0,1473.0
2017-11-14,11849.0,952.0,155733.0,869.0,4696.0,18902.0,7247.0,20179.0,1413.0
2017-11-15,11849.0,925.0,155733.0,831.0,4636.0,18355.0,7132.0,20009.0,1436.0
2017-11-16,12066.0,937.0,155733.0,842.0,4779.0,18771.0,7035.0,20138.0,1427.0
2017-11-17,11882.0,918.0,155733.0,811.0,4815.0,19330.0,7231.0,20036.0,1474.0
2017-11-20,12048.0,913.0,155733.0,760.0,4838.0,19128.0,7393.0,20214.0,1364.0
2017-11-21,11817.0,904.0,155733.0,760.0,4803.0,18831.0,7397.0,19914.0,1317.0
2017-11-22,12007.0,890.0,155733.0,747.0,4755.0,18795.0,7382.0,20038.0,1323.0
2017-11-23,11959.0,886.0,155733.0,772.0,5005.0,18842.0,7618.0,20084.0,1328.0
2017-11-24,11942.0,919.0,155733.0,748.0,4993.0,19056.0,7348.0,19857.0,1318.0
2017-11-27,11852.0,899.0,155733.0,736.0,4862.0,19461.0,7368.0,20035.0,1329.0
2017-11-28,11830.0,904.0,155733.0,738.0,4827.0,19473.0,7440.0,19665.0,1314.0
2017-11-29,11900.0,911.0,155733.0,725.0,4803.0,19853.0,7349.0,20093.0,1318.0
2017-11-30,11769.0,909.0,155733.0,724.0,4827.0,20031.0,7311.0,20232.0,1377.0
2017-12-01,11722.0,910.0,155733.0,709.0,4874.0,20400.0,7260.0,20704.0,1397.0
2017-12-04,11793.0,913.0,155733.0,710.0,4934.0,20685.0,7258.0,20731.0,1389.0
2017-12-05,11947.0,909.0,155733.0,726.0,4898.0,20186.0,7260.0,19953.0,1390.0
2017-12-06,11888.0,899.0,155733.0,713.0,4910.0,19960.0,7275.0,19803.0,1367.0
2017-12-07,11864.0,912.0,155733.0,705.0,4910.0,19687.0,7248.0,19563.0,1398.0
2017-12-08,11864.0,917.0,155733.0,699.0,4910.0,19675.0,7270.0,19496.0,1412.0
2017-12-11,11864.0,921.0,155733.0,709.0,4815.0,19342.0,7198.0,19496.0,1398.0
2017-12-12,11888.0,970.0,155138.0,673.0,4815.0,19449.0,7252.0,19377.0,1562.0
2017-12-13,11947.0,972.0,155138.0,672.0,4791.0,19342.0,7258.0,19140.0,1572.0
2017-12-14,12066.0,950.0,155138.0,673.0,4850.0,19425.0,7442.0,19140.0,1719.0
2017-12-15,12007.0,955.0,155138.0,680.0,4862.0,19389.0,7394.0,19615.0,1762.0
2017-12-18,12066.0,961.0,155138.0,712.0,5029.0,19627.0,7281.0,19259.0,1866.0
2017-12-19,12126.0,998.0,155138.0,717.0,5207.0,19568.0,7329.0,19259.0,1838.0
2017-12-20,12364.0,1021.0,155138.0,709.0,5171.0,19722.0,7371.0,19259.0,1959.0
2017-12-21,12661.0,1013.0,155138.0,713.0,5136.0,19734.0,7240.0,18902.0,2014.0
2017-12-22,12720.0,1002.0,155138.0,742.0,5076.0,19782.0,7222.0,18902.0,2187.0
2017-12-26,12780.0,1034.0,155138.0,724.0,5005.0,19639.0,7198.0,18902.0,2152.0
2017-12-27,12720.0,1044.0,155138.0,732.0,4945.0,19473.0,7246.0,18664.0,2266.0
2017-12-28,12482.0,1030.0,155138.0,736.0,4993.0,19520.0,7252.0,20210.0,2292.0
2018-01-02,12185.0,1012.0,155138.0,731.0,5017.0,19568.0,7240.0,19972.0,2332.0
2018-01-03,12126.0,1008.0,155138.0,728.0,4886.0,19104.0,7234.0,19734.0,2282.0
2018-01-04,12245.0,1024.0,155138.0,737.0,4922.0,19199.0,7198.0,19377.0,2247.0
2018-01-05,12185.0,1014.0,155138.0,712.0,4945.0,19152.0,7174.0,19021.0,2176.0
2018-01-08,12126.0,979.0,155138.0,699.0,4934.0,19223.0,7198.0,18902.0,2080.0
2018-01-09,12066.0,972.0,155138.0,703.0,4886.0,19318.0,7121.0,19259.0,2097.0
2018-01-10,12304.0,980.0,155138.0,697.0,4886.0,19366.0,6943.0,19235.0,2080.0
2018-01-11,12185.0,969.0,155138.0,698.0,4862.0,19389.0,6859.0,18949.0,2069.0
2018-01-12,12185.0,959.0,155138.0,685.0,4898.0,19342.0,6877.0,18890.0,2033.0
2018-01-15,12066.0,930.0,155138.0,681.0,4850.0,19128.0,6871.0,19366.0,1852.0
2018-01-16,12245.0,961.0,155138.0,680.0,4874.0,19211.0,6937.0,18807.0,1838.0
2018-01-17,12245.0,921.0,154544.0,672.0,4838.0,19092.0,6717.0,17832.0,1759.0
2018-01-18,12364.0,918.0,154544.0,667.0,4803.0,18997.0,6717.0,17594.0,1807.0
2018-01-19,12364.0,927.0,154544.0,673.0,4791.0,18961.0,6544.0,18153.0,1679.0
2018-01-22,12601.0,928.0,154544.0,665.0,4767.0,18949.0,6515.0,17903.0,1707.0
2018-01-23,12542.0,848.0,154544.0,646.0,4755.0,18878.0,6669.0,18331.0,1690.0
2018-01-24,12661.0,862.0,154544.0,643.0,4624.0,18498.0,6663.0,18890.0,1795.0
2018-01-25,12542.0,863.0,154544.0,663.0,4565.0,18260.0,6717.0,18426.0,1855.0
2018-01-26,12601.0,853.0,154544.0,707.0,4589.0,18438.0,6634.0,18224.0,1926.0
2018-01-29,12482.0,868.0,154544.0,694.0,4506.0,18177.0,6675.0,18189.0,1847.0
2018-01-30,12542.0,863.0,154544.0,707.0,4517.0,18177.0,6895.0,17903.0,1855.0
2018-01-31,12482.0,844.0,154544.0,672.0,4589.0,18593.0,6883.0,18640.0,1764.0
2018-02-01,12482.0,842.0,154544.0,654.0,4482.0,18462.0,6889.0,18438.0,1740.0
2018-02-02,12423.0,832.0,154544.0,624.0,4458.0,18379.0,6842.0,18557.0,1755.0
2018-02-05,12423.0,839.0,154544.0,616.0,4541.0,19152.0,6931.0,18640.0,1767.0
2018-02-06,12364.0,858.0,154544.0,609.0,4553.0,19734.0,7109.0,18783.0,1771.0
2018-02-07,12364.0,818.0,154544.0,586.0,4517.0,21600.0,6966.0,18795.0,1662.0
2018-02-08,12482.0,755.0,154544.0,577.0,4446.0,20293.0,7085.0,18771.0,1538.0
2018-02-09,12364.0,773.0,154544.0,597.0,4446.0,20531.0,7038.0,18724.0,1557.0
2018-02-12,12364.0,764.0,154544.0,665.0,4494.0,21422.0,6776.0,18308.0,1686.0
2018-02-13,12364.0,777.0,155733.0,636.0,4553.0,21315.0,6675.0,18379.0,1655.0
2018-02-14,12364.0,818.0,155733.0,650.0,4565.0,20578.0,6901.0,18391.0,1764.0
2018-02-19,12423.0,817.0,155733.0,666.0,4553.0,20638.0,7050.0,18284.0,1683.0
2018-02-20,12245.0,821.0,155733.0,693.0,4541.0,20471.0,7180.0,18712.0,1671.0
2018-02-21,12364.0,826.0,155733.0,699.0,4517.0,20471.0,6836.0,18688.0,1648.0
2018-02-22,12423.0,829.0,155733.0,670.0,4458.0,20804.0,6931.0,18474.0,1602.0
2018-02-23,12364.0,827.0,155733.0,661.0,4494.0,19972.0,6818.0,18545.0,1648.0
2018-02-26,12364.0,823.0,155733.0,637.0,4529.0,19306.0,6812.0,18450.0,1717.0
2018-02-27,12423.0,796.0,155733.0,625.0,4506.0,19235.0,6752.0,18759.0,1610.0
2018-02-28,12304.0,782.0,155733.0,603.0,4494.0,18949.0,6788.0,18783.0,1612.0
